dataset,model,scenario,k_mad,n_runs,n_reference_anomalies,threshold,n_detected_mean,n_detected_std,Precision_mean,Precision_std,Recall_mean,Recall_std,F1_mean,F1_std,Specificity_mean,FalsePositiveRate_mean,BalancedAccuracy_mean,metric_status,baseline_F1_mean,baseline_FalsePositiveRate_mean,F1_change_vs_baseline,FalsePositiveRate_change_vs_baseline
ilinet,SeasonalNaive,injected_5pct,4.0,1,3,3.0432574640000003,3.0,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.9591836734693877,0.04081632653061224,0.6462585034013605,applicable,0.2857142857142857,0.061224489795918366,0.047619047619047616,-0.020408163265306124
ilinet,SeasonalNaive,injected_5pct,4.5,1,3,3.346567772,2.0,,0.0,,0.0,,0.0,,0.9591836734693877,0.04081632653061224,0.47959183673469385,applicable,0.2857142857142857,0.061224489795918366,-0.2857142857142857,-0.020408163265306124
ilinet,SeasonalNaive,injected_5pct,5.0,1,3,3.6498780800000006,0.0,,0.0,,0.0,,0.0,,1.0,0.0,0.5,applicable,0.2857142857142857,0.061224489795918366,-0.2857142857142857,-0.061224489795918366
ilinet,SeasonalNaive,proxy_robust_z,2.0,1,11,1.8300162320000002,4.0,,1.0,,0.36363636363636365,,0.5333333333333333,,1.0,0.0,0.6818181818181819,applicable,0.42857142857142855,0.0,0.10476190476190478,0.0
ilinet,SeasonalNaive,proxy_robust_z,2.5,1,11,2.1333265400000005,4.0,,1.0,,0.36363636363636365,,0.5333333333333333,,1.0,0.0,0.6818181818181819,applicable,0.42857142857142855,0.0,0.10476190476190478,0.0
ilinet,SeasonalNaive,proxy_robust_z,3.0,1,11,2.4366368480000005,4.0,,1.0,,0.36363636363636365,,0.5333333333333333,,1.0,0.0,0.6818181818181819,applicable,0.42857142857142855,0.0,0.10476190476190478,0.0
ilinet,SeasonalNaive,proxy_robust_z,3.5,1,11,2.7399471560000004,3.0,,1.0,,0.2727272727272727,,0.42857142857142855,,1.0,0.0,0.6363636363636364,applicable,0.42857142857142855,0.0,0.0,0.0
ilinet,SeasonalNaive,proxy_robust_z,4.0,1,11,3.0432574640000003,2.0,,1.0,,0.18181818181818182,,0.3076923076923077,,1.0,0.0,0.5909090909090909,applicable,0.42857142857142855,0.0,-0.12087912087912084,0.0
ilinet,SeasonalNaive,proxy_robust_z,4.5,1,11,3.346567772,2.0,,1.0,,0.18181818181818182,,0.3076923076923077,,1.0,0.0,0.5909090909090909,applicable,0.42857142857142855,0.0,-0.12087912087912084,0.0
ilinet,SeasonalNaive,proxy_robust_z,5.0,1,11,3.6498780800000006,0.0,,0.0,,0.0,,0.0,,1.0,0.0,0.5,applicable,0.42857142857142855,0.0,-0.42857142857142855,0.0
ilinet,XGBoost,injected_10pct,2.0,10,5,0.281761468641508,17.6,1.3498971154211055,0.28558866529067767,0.021754018165949882,1.0,0.0,0.44389139845661585,0.026336964436716456,0.7319148936170212,0.2680851063829787,0.8659574468085106,applicable,0.4970072239422085,0.17659574468085107,-0.05311582548559263,0.09148936170212765
ilinet,XGBoost,injected_10pct,2.5,10,5,0.33088264328972455,16.3,1.3374935098492584,0.30857843137254903,0.024803971800937113,1.0,0.0,0.4711274233013364,0.029104352641224997,0.7595744680851064,0.24042553191489363,0.8797872340425531,applicable,0.4970072239422085,0.17659574468085107,-0.025879800640872086,0.06382978723404256
ilinet,XGBoost,injected_10pct,3.0,10,5,0.3800038179379412,14.3,0.48304589153964805,0.34285714285714286,0.023002185311411828,0.9800000000000001,0.06324555320336757,0.5078947368421052,0.0329385672903835,0.8,0.2,0.89,applicable,0.4970072239422085,0.17659574468085107,0.0108875128998967,0.023404255319148942
ilinet,XGBoost,injected_10pct,3.5,10,5,0.42912499258615777,12.7,0.6749485577105528,0.3465201465201465,0.036064002684439773,0.8800000000000001,0.10327955589886444,0.4970072239422085,0.05274195702050733,0.823404255319149,0.17659574468085107,0.8517021276595745,applicable,0.4970072239422085,0.17659574468085107,0.0,0.0
ilinet,XGBoost,injected_10pct,4.0,10,5,0.4782461672343744,12.2,0.42163702135578385,0.3435897435897436,0.021622411351578684,0.8400000000000001,0.08432740427115679,0.4875816993464053,0.03582536782761563,0.8297872340425532,0.1702127659574468,0.8348936170212766,applicable,0.4970072239422085,0.17659574468085107,-0.009425524595803203,-0.0063829787234042645
ilinet,XGBoost,injected_10pct,4.5,10,5,0.527367341882591,12.1,0.3162277660168377,0.3384615384615385,0.016216808513684018,0.8200000000000001,0.06324555320336758,0.4790849673202614,0.026869025870711733,0.8297872340425532,0.1702127659574468,0.8248936170212765,applicable,0.4970072239422085,0.17659574468085107,-0.017922256621947075,-0.0063829787234042645
ilinet,XGBoost,injected_10pct,5.0,10,5,0.5764885165308077,12.0,0.0,0.3333333333333333,0.0,0.8,0.0,0.47058823529411764,0.0,0.8297872340425532,0.1702127659574468,0.8148936170212766,applicable,0.4970072239422085,0.17659574468085107,-0.026418988648090835,-0.0063829787234042645
ilinet,XGBoost,injected_5pct,2.0,10,3,0.281761468641508,21.4,1.1737877907772674,0.14055900621118012,0.007543736167752877,1.0,0.0,0.24640468227424747,0.011626116463283301,0.6244897959183674,0.37551020408163266,0.8122448979591838,applicable,0.3126315789473684,0.2693877551020408,-0.06622689667312096,0.10612244897959183
ilinet,XGBoost,injected_5pct,2.5,10,3,0.33088264328972455,19.8,1.4757295747452441,0.1523109913821988,0.011904159436329918,1.0,0.0,0.2641919819311124,0.017796708217569533,0.6571428571428571,0.34285714285714286,0.8285714285714285,applicable,0.3126315789473684,0.2693877551020408,-0.04843959701625605,0.07346938775510203
ilinet,XGBoost,injected_5pct,3.0,10,3,0.3800038179379412,17.8,1.4757295747452437,0.16951662243844906,0.013141015600511398,1.0,0.0,0.2896958304853042,0.019377057808388554,0.6979591836734694,0.30204081632653057,0.8489795918367348,applicable,0.3126315789473684,0.2693877551020408,-0.022935748462064254,0.03265306122448974
ilinet,XGBoost,injected_5pct,3.5,10,3,0.42912499258615777,16.2,0.4216370213557839,0.18529411764705883,0.004650408323777024,1.0,0.0,0.3126315789473684,0.006657426652986065,0.7306122448979593,0.2693877551020408,0.8653061224489796,applicable,0.3126315789473684,0.2693877551020408,0.0,0.0
ilinet,XGBoost,injected_5pct,4.0,10,3,0.4782461672343744,15.8,0.42163702135578407,0.19,0.005270462766947305,1.0,0.0,0.3192982456140351,0.007397140725540067,0.7387755102040817,0.2612244897959184,0.8693877551020408,applicable,0.3126315789473684,0.2693877551020408,0.006666666666666654,-0.008163265306122436
ilinet,XGBoost,injected_5pct,4.5,10,3,0.527367341882591,15.5,0.5270462766947305,0.19375,0.006588078458684129,1.0,0.0,0.32456140350877194,0.009246425906925081,0.7448979591836735,0.25510204081632654,0.8724489795918368,applicable,0.3126315789473684,0.2693877551020408,0.011929824561403513,-0.01428571428571429
ilinet,XGBoost,injected_5pct,5.0,10,3,0.5764885165308077,15.1,0.5676462121975469,0.19892857142857143,0.007491491772643938,1.0,0.0,0.3317853457172343,0.010414087033519516,0.753061224489796,0.24693877551020407,0.8765306122448979,applicable,0.3126315789473684,0.2693877551020408,0.019153766769865854,-0.022448979591836754
ilinet,XGBoost,proxy_robust_z,2.0,10,11,0.281761468641508,12.5,1.4337208778404373,0.7349234099234099,0.07063621654736642,0.8272727272727274,0.028747978728803428,0.7761602310732746,0.03721186739510782,0.9170731707317072,0.08292682926829267,0.8721729490022174,applicable,0.8914285714285715,0.004878048780487805,-0.11526834035529687,0.07804878048780486
ilinet,XGBoost,proxy_robust_z,2.5,10,11,0.33088264328972455,11.3,1.2516655570345725,0.8052797202797203,0.08866108398607035,0.8181818181818181,0.0,0.8094579333709768,0.04522124668590881,0.9439024390243903,0.05609756097560975,0.8810421286031043,applicable,0.8914285714285715,0.004878048780487805,-0.08197063805759464,0.05121951219512195
ilinet,XGBoost,proxy_robust_z,3.0,10,11,0.3800038179379412,10.0,0.47140452079103173,0.9018181818181817,0.04302603478617901,0.8181818181818181,0.0,0.8575324675324675,0.019302214289339474,0.975609756097561,0.024390243902439025,0.8968957871396895,applicable,0.8914285714285715,0.004878048780487805,-0.03389610389610398,0.01951219512195122
ilinet,XGBoost,proxy_robust_z,3.5,10,11,0.42912499258615777,9.2,0.421637021355784,0.9800000000000001,0.0421637021355784,0.8181818181818181,0.0,0.8914285714285715,0.018070158058105065,0.9951219512195122,0.004878048780487805,0.9066518847006652,applicable,0.8914285714285715,0.004878048780487805,0.0,0.0
ilinet,XGBoost,proxy_robust_z,4.0,10,11,0.4782461672343744,9.0,0.0,1.0,0.0,0.8181818181818181,0.0,0.9,0.0,1.0,0.0,0.9090909090909092,applicable,0.8914285714285715,0.004878048780487805,0.008571428571428563,-0.004878048780487805
ilinet,XGBoost,proxy_robust_z,4.5,10,11,0.527367341882591,8.8,0.42163702135578385,1.0,0.0,0.8,0.03833063830507128,0.888421052631579,0.024410564394282252,1.0,0.0,0.9,applicable,0.8914285714285715,0.004878048780487805,-0.003007518796992459,-0.004878048780487805
ilinet,XGBoost,proxy_robust_z,5.0,10,11,0.5764885165308077,8.7,0.4830458915396481,1.0,0.0,0.7909090909090909,0.043913262867240746,0.8826315789473684,0.027965814773348082,1.0,0.0,0.8954545454545455,applicable,0.8914285714285715,0.004878048780487805,-0.008796992481203025,-0.004878048780487805
