dataset,model,stochastic,seed,scenario,k_mad,threshold,residual_median,residual_mad,n_eval,prediction_file,TP,FP,TN,FN,n_reference_anomalies,n_detected,Precision,Recall,F1,Specificity,FalsePositiveRate,BalancedAccuracy,metric_status
cholera,XGBoost,True,55,injected_5pct,4.0,404.56916900784495,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_55_injected_5pct.csv,4,32,48,0,4,36,0.1111111111111111,1.0,0.2,0.6,0.4,0.8,applicable
cholera,XGBoost,True,55,injected_5pct,4.5,443.2644731690715,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_55_injected_5pct.csv,4,31,49,0,4,35,0.11428571428571428,1.0,0.20512820512820512,0.6125,0.3875,0.80625,applicable
cholera,XGBoost,True,55,injected_5pct,5.0,481.95977733029815,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_55_injected_5pct.csv,4,25,55,0,4,29,0.13793103448275862,1.0,0.24242424242424243,0.6875,0.3125,0.84375,applicable
cholera,XGBoost,True,66,injected_5pct,2.0,249.78795236293848,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_66_injected_5pct.csv,4,38,42,0,4,42,0.09523809523809523,1.0,0.17391304347826086,0.525,0.475,0.7625,applicable
cholera,XGBoost,True,66,injected_5pct,2.5,288.4832565241651,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_66_injected_5pct.csv,4,37,43,0,4,41,0.0975609756097561,1.0,0.17777777777777778,0.5375,0.4625,0.76875,applicable
cholera,XGBoost,True,66,injected_5pct,3.0,327.17856068539174,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_66_injected_5pct.csv,4,34,46,0,4,38,0.10526315789473684,1.0,0.19047619047619047,0.575,0.425,0.7875,applicable
cholera,XGBoost,True,66,injected_5pct,3.5,365.8738648466183,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_66_injected_5pct.csv,4,34,46,0,4,38,0.10526315789473684,1.0,0.19047619047619047,0.575,0.425,0.7875,applicable
cholera,XGBoost,True,66,injected_5pct,4.0,404.56916900784495,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_66_injected_5pct.csv,4,29,51,0,4,33,0.12121212121212122,1.0,0.21621621621621623,0.6375,0.3625,0.81875,applicable
cholera,XGBoost,True,66,injected_5pct,4.5,443.2644731690715,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_66_injected_5pct.csv,4,26,54,0,4,30,0.13333333333333333,1.0,0.23529411764705882,0.675,0.325,0.8375,applicable
cholera,XGBoost,True,66,injected_5pct,5.0,481.95977733029815,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_66_injected_5pct.csv,4,24,56,0,4,28,0.14285714285714285,1.0,0.25,0.7,0.3,0.85,applicable
cholera,XGBoost,True,77,injected_5pct,2.0,249.78795236293848,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_77_injected_5pct.csv,4,35,45,0,4,39,0.10256410256410256,1.0,0.18604651162790697,0.5625,0.4375,0.78125,applicable
cholera,XGBoost,True,77,injected_5pct,2.5,288.4832565241651,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_77_injected_5pct.csv,4,32,48,0,4,36,0.1111111111111111,1.0,0.2,0.6,0.4,0.8,applicable
cholera,XGBoost,True,77,injected_5pct,3.0,327.17856068539174,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_77_injected_5pct.csv,4,29,51,0,4,33,0.12121212121212122,1.0,0.21621621621621623,0.6375,0.3625,0.81875,applicable
cholera,XGBoost,True,77,injected_5pct,3.5,365.8738648466183,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_77_injected_5pct.csv,4,25,55,0,4,29,0.13793103448275862,1.0,0.24242424242424243,0.6875,0.3125,0.84375,applicable
cholera,XGBoost,True,77,injected_5pct,4.0,404.56916900784495,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_77_injected_5pct.csv,4,20,60,0,4,24,0.16666666666666666,1.0,0.2857142857142857,0.75,0.25,0.875,applicable
cholera,XGBoost,True,77,injected_5pct,4.5,443.2644731690715,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_77_injected_5pct.csv,4,16,64,0,4,20,0.2,1.0,0.3333333333333333,0.8,0.2,0.9,applicable
cholera,XGBoost,True,77,injected_5pct,5.0,481.95977733029815,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_77_injected_5pct.csv,4,14,66,0,4,18,0.2222222222222222,1.0,0.36363636363636365,0.825,0.175,0.9125,applicable
cholera,XGBoost,True,88,injected_5pct,2.0,249.78795236293848,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_88_injected_5pct.csv,4,39,41,0,4,43,0.09302325581395349,1.0,0.1702127659574468,0.5125,0.4875,0.75625,applicable
cholera,XGBoost,True,88,injected_5pct,2.5,288.4832565241651,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_88_injected_5pct.csv,4,38,42,0,4,42,0.09523809523809523,1.0,0.17391304347826086,0.525,0.475,0.7625,applicable
cholera,XGBoost,True,88,injected_5pct,3.0,327.17856068539174,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_88_injected_5pct.csv,4,35,45,0,4,39,0.10256410256410256,1.0,0.18604651162790697,0.5625,0.4375,0.78125,applicable
cholera,XGBoost,True,88,injected_5pct,3.5,365.8738648466183,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_88_injected_5pct.csv,4,30,50,0,4,34,0.11764705882352941,1.0,0.21052631578947367,0.625,0.375,0.8125,applicable
cholera,XGBoost,True,88,injected_5pct,4.0,404.56916900784495,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_88_injected_5pct.csv,4,29,51,0,4,33,0.12121212121212122,1.0,0.21621621621621623,0.6375,0.3625,0.81875,applicable
cholera,XGBoost,True,88,injected_5pct,4.5,443.2644731690715,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_88_injected_5pct.csv,4,23,57,0,4,27,0.14814814814814814,1.0,0.25806451612903225,0.7125,0.2875,0.85625,applicable
cholera,XGBoost,True,88,injected_5pct,5.0,481.95977733029815,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_88_injected_5pct.csv,4,21,59,0,4,25,0.16,1.0,0.27586206896551724,0.7375,0.2625,0.86875,applicable
cholera,XGBoost,True,99,injected_5pct,2.0,249.78795236293848,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_99_injected_5pct.csv,4,36,44,0,4,40,0.1,1.0,0.18181818181818182,0.55,0.45,0.775,applicable
cholera,XGBoost,True,99,injected_5pct,2.5,288.4832565241651,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_99_injected_5pct.csv,4,35,45,0,4,39,0.10256410256410256,1.0,0.18604651162790697,0.5625,0.4375,0.78125,applicable
cholera,XGBoost,True,99,injected_5pct,3.0,327.17856068539174,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_99_injected_5pct.csv,4,34,46,0,4,38,0.10526315789473684,1.0,0.19047619047619047,0.575,0.425,0.7875,applicable
cholera,XGBoost,True,99,injected_5pct,3.5,365.8738648466183,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_99_injected_5pct.csv,4,33,47,0,4,37,0.10810810810810811,1.0,0.1951219512195122,0.5875,0.4125,0.79375,applicable
cholera,XGBoost,True,99,injected_5pct,4.0,404.56916900784495,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_99_injected_5pct.csv,4,29,51,0,4,33,0.12121212121212122,1.0,0.21621621621621623,0.6375,0.3625,0.81875,applicable
cholera,XGBoost,True,99,injected_5pct,4.5,443.2644731690715,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_99_injected_5pct.csv,4,21,59,0,4,25,0.16,1.0,0.27586206896551724,0.7375,0.2625,0.86875,applicable
cholera,XGBoost,True,99,injected_5pct,5.0,481.95977733029815,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_99_injected_5pct.csv,4,18,62,0,4,22,0.18181818181818182,1.0,0.3076923076923077,0.775,0.225,0.8875,applicable
cholera,XGBoost,True,110,injected_10pct,2.0,249.78795236293848,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_110_injected_10pct.csv,5,31,45,3,8,36,0.1388888888888889,0.625,0.22727272727272727,0.5921052631578947,0.40789473684210525,0.6085526315789473,applicable
cholera,XGBoost,True,110,injected_10pct,2.5,288.4832565241651,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_110_injected_10pct.csv,4,31,45,4,8,35,0.11428571428571428,0.5,0.18604651162790697,0.5921052631578947,0.40789473684210525,0.5460526315789473,applicable
cholera,XGBoost,True,110,injected_10pct,3.0,327.17856068539174,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_110_injected_10pct.csv,4,29,47,4,8,33,0.12121212121212122,0.5,0.1951219512195122,0.618421052631579,0.3815789473684211,0.5592105263157895,applicable
cholera,XGBoost,True,110,injected_10pct,3.5,365.8738648466183,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_110_injected_10pct.csv,4,25,51,4,8,29,0.13793103448275862,0.5,0.21621621621621623,0.6710526315789473,0.32894736842105265,0.5855263157894737,applicable
cholera,XGBoost,True,110,injected_10pct,4.0,404.56916900784495,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_110_injected_10pct.csv,3,24,52,5,8,27,0.1111111111111111,0.375,0.17142857142857143,0.6842105263157895,0.3157894736842105,0.5296052631578947,applicable
cholera,XGBoost,True,110,injected_10pct,4.5,443.2644731690715,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_110_injected_10pct.csv,3,20,56,5,8,23,0.13043478260869565,0.375,0.1935483870967742,0.7368421052631579,0.2631578947368421,0.555921052631579,applicable
cholera,XGBoost,True,110,injected_10pct,5.0,481.95977733029815,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_110_injected_10pct.csv,3,17,59,5,8,20,0.15,0.375,0.21428571428571427,0.7763157894736842,0.2236842105263158,0.575657894736842,applicable
cholera,XGBoost,True,11,injected_10pct,2.0,249.78795236293848,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_11_injected_10pct.csv,5,28,48,3,8,33,0.15151515151515152,0.625,0.24390243902439024,0.631578947368421,0.3684210526315789,0.6282894736842105,applicable
cholera,XGBoost,True,11,injected_10pct,2.5,288.4832565241651,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_11_injected_10pct.csv,5,27,49,3,8,32,0.15625,0.625,0.25,0.6447368421052632,0.35526315789473684,0.6348684210526316,applicable
cholera,XGBoost,True,11,injected_10pct,3.0,327.17856068539174,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_11_injected_10pct.csv,4,27,49,4,8,31,0.12903225806451613,0.5,0.20512820512820512,0.6447368421052632,0.35526315789473684,0.5723684210526316,applicable
cholera,XGBoost,True,11,injected_10pct,3.5,365.8738648466183,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_11_injected_10pct.csv,4,26,50,4,8,30,0.13333333333333333,0.5,0.21052631578947367,0.6578947368421053,0.34210526315789475,0.5789473684210527,applicable
cholera,XGBoost,True,11,injected_10pct,4.0,404.56916900784495,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_11_injected_10pct.csv,4,22,54,4,8,26,0.15384615384615385,0.5,0.23529411764705882,0.7105263157894737,0.2894736842105263,0.6052631578947368,applicable
cholera,XGBoost,True,11,injected_10pct,4.5,443.2644731690715,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_11_injected_10pct.csv,4,20,56,4,8,24,0.16666666666666666,0.5,0.25,0.7368421052631579,0.2631578947368421,0.618421052631579,applicable
cholera,XGBoost,True,11,injected_10pct,5.0,481.95977733029815,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_11_injected_10pct.csv,4,17,59,4,8,21,0.19047619047619047,0.5,0.27586206896551724,0.7763157894736842,0.2236842105263158,0.638157894736842,applicable
cholera,XGBoost,True,22,injected_10pct,2.0,249.78795236293848,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_22_injected_10pct.csv,5,32,44,3,8,37,0.13513513513513514,0.625,0.2222222222222222,0.5789473684210527,0.42105263157894735,0.6019736842105263,applicable
cholera,XGBoost,True,22,injected_10pct,2.5,288.4832565241651,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_22_injected_10pct.csv,5,30,46,3,8,35,0.14285714285714285,0.625,0.23255813953488372,0.6052631578947368,0.39473684210526316,0.6151315789473684,applicable
cholera,XGBoost,True,22,injected_10pct,3.0,327.17856068539174,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_22_injected_10pct.csv,5,30,46,3,8,35,0.14285714285714285,0.625,0.23255813953488372,0.6052631578947368,0.39473684210526316,0.6151315789473684,applicable
cholera,XGBoost,True,22,injected_10pct,3.5,365.8738648466183,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_22_injected_10pct.csv,4,26,50,4,8,30,0.13333333333333333,0.5,0.21052631578947367,0.6578947368421053,0.34210526315789475,0.5789473684210527,applicable
cholera,XGBoost,True,22,injected_10pct,4.0,404.56916900784495,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_22_injected_10pct.csv,4,24,52,4,8,28,0.14285714285714285,0.5,0.2222222222222222,0.6842105263157895,0.3157894736842105,0.5921052631578947,applicable
cholera,XGBoost,True,22,injected_10pct,4.5,443.2644731690715,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_22_injected_10pct.csv,4,23,53,4,8,27,0.14814814814814814,0.5,0.22857142857142856,0.6973684210526315,0.3026315789473684,0.5986842105263157,applicable
cholera,XGBoost,True,22,injected_10pct,5.0,481.95977733029815,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_22_injected_10pct.csv,3,22,54,5,8,25,0.12,0.375,0.18181818181818182,0.7105263157894737,0.2894736842105263,0.5427631578947368,applicable
cholera,XGBoost,True,33,injected_10pct,2.0,249.78795236293848,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_33_injected_10pct.csv,4,31,45,4,8,35,0.11428571428571428,0.5,0.18604651162790697,0.5921052631578947,0.40789473684210525,0.5460526315789473,applicable
cholera,XGBoost,True,33,injected_10pct,2.5,288.4832565241651,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_33_injected_10pct.csv,4,31,45,4,8,35,0.11428571428571428,0.5,0.18604651162790697,0.5921052631578947,0.40789473684210525,0.5460526315789473,applicable
cholera,XGBoost,True,33,injected_10pct,3.0,327.17856068539174,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_33_injected_10pct.csv,4,28,48,4,8,32,0.125,0.5,0.2,0.631578947368421,0.3684210526315789,0.5657894736842105,applicable
cholera,XGBoost,True,33,injected_10pct,3.5,365.8738648466183,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_33_injected_10pct.csv,4,26,50,4,8,30,0.13333333333333333,0.5,0.21052631578947367,0.6578947368421053,0.34210526315789475,0.5789473684210527,applicable
cholera,XGBoost,True,33,injected_10pct,4.0,404.56916900784495,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_33_injected_10pct.csv,3,23,53,5,8,26,0.11538461538461539,0.375,0.17647058823529413,0.6973684210526315,0.3026315789473684,0.5361842105263157,applicable
cholera,XGBoost,True,33,injected_10pct,4.5,443.2644731690715,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_33_injected_10pct.csv,3,19,57,5,8,22,0.13636363636363635,0.375,0.2,0.75,0.25,0.5625,applicable
cholera,XGBoost,True,33,injected_10pct,5.0,481.95977733029815,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_33_injected_10pct.csv,3,19,57,5,8,22,0.13636363636363635,0.375,0.2,0.75,0.25,0.5625,applicable
cholera,XGBoost,True,44,injected_10pct,2.0,249.78795236293848,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_44_injected_10pct.csv,5,28,48,3,8,33,0.15151515151515152,0.625,0.24390243902439024,0.631578947368421,0.3684210526315789,0.6282894736842105,applicable
cholera,XGBoost,True,44,injected_10pct,2.5,288.4832565241651,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_44_injected_10pct.csv,5,28,48,3,8,33,0.15151515151515152,0.625,0.24390243902439024,0.631578947368421,0.3684210526315789,0.6282894736842105,applicable
cholera,XGBoost,True,44,injected_10pct,3.0,327.17856068539174,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_44_injected_10pct.csv,4,26,50,4,8,30,0.13333333333333333,0.5,0.21052631578947367,0.6578947368421053,0.34210526315789475,0.5789473684210527,applicable
cholera,XGBoost,True,44,injected_10pct,3.5,365.8738648466183,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_44_injected_10pct.csv,4,22,54,4,8,26,0.15384615384615385,0.5,0.23529411764705882,0.7105263157894737,0.2894736842105263,0.6052631578947368,applicable
cholera,XGBoost,True,44,injected_10pct,4.0,404.56916900784495,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_44_injected_10pct.csv,4,21,55,4,8,25,0.16,0.5,0.24242424242424243,0.7236842105263158,0.27631578947368424,0.611842105263158,applicable
cholera,XGBoost,True,44,injected_10pct,4.5,443.2644731690715,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_44_injected_10pct.csv,4,21,55,4,8,25,0.16,0.5,0.24242424242424243,0.7236842105263158,0.27631578947368424,0.611842105263158,applicable
cholera,XGBoost,True,44,injected_10pct,5.0,481.95977733029815,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_44_injected_10pct.csv,3,20,56,5,8,23,0.13043478260869565,0.375,0.1935483870967742,0.7368421052631579,0.2631578947368421,0.555921052631579,applicable
cholera,XGBoost,True,55,injected_10pct,2.0,249.78795236293848,95.00673571803205,52.199250183767184,84,results/stage4_xgboost/predictions/cholera_xgboost_seed_55_injected_10pct.csv,5,31,45,3,8,36,0.1388888888888889,0.625,0.22727272727272727,0.5921052631578947,0.40789473684210525,0.6085526315789473,applicable
